-13.3030967712,217.048477173,-12.0786247253,0.0901006907225,-0.994669139385,0.0501515641809,0.392065644264,-0.512645661831,-0.763857901096,-0.190422400832,-0.282119512558,-0.940291404724,0.144513547421,-0.210742101073,0.966800689697,-0.0184717588127,-0.173851117492,0.984598696232,0.152891024947,-0.556465268135,-0.816682755947,0.371726900339,0.457988351583,0.380745261908,-9.02883338928,-15.2289581299,35.6694412231,-5.4975643158,-34.5006256104,4.96895074844,8.73310375214,-46.13722229,-11.4256858826,-15.0920753479,6.18330383301,12.9415540695,-30.7174263,-5.85572814941,-35.1838188171,-36.5225257874,-13.3881988525,-63.3731498718,-39.7292060852,-19.976852417,-80.0262145996,-0.689947128296,8.94895935059,8.18699645996,-9.23880195618,-19.2013397217,-22.2854881287,-8.79814910889,-43.1688079834,-10.7506599426,-5.57240486145,-41.8094787598,8.59748649597,14.7910137177,9.82316589355,7.20860862732,10.5606212616,-15.6525421143,-21.3943367004,8.35817337036,-37.4637298584,-10.3886260986,8.50582027435,-35.796295166,9.04979515076,29.9537715912,5.94554138184,8.98334407806,34.6030387878,-4.63600158691,-30.6260414124,39.1393318176,-16.0933990479,-51.5397148132,41.0357170105,-26.404083252,-63.9072303772,8
-13.5023851395,215.184005737,-12.0713376999,0.0927415341139,-0.994563698769,0.0473500788212,0.389414966106,-0.509843230247,-0.767082691193,-0.187815114856,-0.321788817644,-0.927996456623,0.146461486816,-0.21108648181,0.966432392597,-0.0165262836963,-0.174097031355,0.98458981514,0.146278858185,-0.559679329395,-0.815696954727,0.3739772439,0.461077928543,0.383469760418,-8.97454357147,-15.3372344971,35.6366691589,-5.50851154327,-34.5097198486,4.85652065277,8.65598583221,-46.0884857178,-11.6435480118,-15.0915460587,6.10917663574,12.9773197174,-30.8097076416,-5.95343017578,-35.1191139221,-36.6610069275,-13.9847106934,-63.1426048279,-39.9658317566,-20.5402374268,-79.8695449829,-0.702702522278,8.92501831055,8.21200942993,-9.20312786102,-19.1686859131,-22.2372550964,-8.6692533493,-43.1458129883,-10.6745882034,-5.42150020599,-41.7697296143,8.65755748749,14.774682045,9.84201049805,7.21637439728,10.5732955933,-15.573928833,-21.3272857666,8.44376373291,-37.3968353271,-10.2497091293,8.6172170639,-35.7266082764,9.18548679352,29.9496841431,5.99897766113,8.9614200592,34.4742126465,-4.54124450684,-30.668296814,38.8510513306,-16.0584564209,-51.5813789368,40.6507301331,-26.4091339111,-63.9318656921,8
-13.4524583817,214.739715576,-12.1338949203,0.0925318300724,-0.994538486004,0.0482812896371,0.388298928738,-0.510802984238,-0.767009913921,-0.187129572034,-0.330635726452,-0.9250202775,0.146449372172,-0.210679754615,0.966522932053,-0.0165404863656,-0.173718556762,0.984656453133,0.145436599851,-0.560497224331,-0.815285861492,0.374876528978,0.462162286043,0.384286224842,-8.9859380722,-15.3008728027,35.6527366638,-5.551653862,-34.5046539307,4.88561964035,8.58506584167,-46.1103515625,-11.6219186783,-15.0892133713,6.12466430664,12.9727344513,-30.8253822327,-5.98245239258,-35.1079406738,-36.6833724976,-14.1272888184,-63.0917892456,-39.9989814758,-20.7242584229,-79.8075561523,-0.700140953064,8.93292236328,8.20363903046,-9.20911693573,-19.1876525879,-22.2192001343,-8.6801404953,-43.1599121094,-10.6359434128,-5.43117427826,-41.7704772949,8.69241905212,14.7773618698,9.84564208984,7.20592308044,10.5682535172,-15.5965423584,-21.3089141846,8.43422317505,-37.4155578613,-10.2072992325,8.60879516602,-35.73487854,9.22563838959,29.951675415,6.00100708008,8.95340156555,34.4618606567,-4.57292175293,-30.6709632874,38.8199157715,-16.1062927246,-51.5786857605,40.606086731,-26.4693450928,-63.9207229614,8
-13.4066753387,214.268539429,-12.213224411,0.0924285873771,-0.994498431683,0.0492931865156,0.3876080513,-0.511610805988,-0.766820967197,-0.186505421996,-0.338570266962,-0.922272145748,0.146676957607,-0.210178866982,0.966597497463,-0.016318552196,-0.173301041126,0.984733700752,0.144503340125,-0.561514616013,-0.814751565456,0.375803619623,0.463310867548,0.385147333145,-8.97854232788,-15.2579193115,35.668964386,-5.56372451782,-34.4890899658,4.91495227814,8.55604457855,-46.1161651611,-11.5934276581,-15.0844936371,6.14001464844,12.9709606171,-30.8444004059,-6.00898742676,-35.0922470093,-36.7093200684,-14.2507476807,-63.0407028198,-40.0343780518,-20.8849029541,-79.7451782227,-0.696556091309,8.94157409668,8.19450473785,-9.21851730347,-19.2097320557,-22.1980457306,-8.68967628479,-43.176071167,-10.5929031372,-5.4351978302,-41.7719116211,8.73111343384,14.78074646,9.8514251709,7.19107341766,10.5598335266,-15.6202087402,-21.2933521271,8.42587661743,-37.4350128174,-10.1671142578,8.60555839539,-35.7449188232,9.26442337036,29.9551410675,6.00679016113,8.93790531158,34.4452438354,-4.60237121582,-30.6814975739,38.7835159302,-16.1526641846,-51.5832901001,40.5543365479,-26.5322113037,-63.9133834839,8
-13.3577785492,213.837234497,-12.3109550476,0.0910977870226,-0.994546890259,0.050770662725,0.386967658997,-0.51318782568,-0.766090273857,-0.185862869024,-0.345726311207,-0.919743597507,0.145938113332,-0.209865570068,0.966777384281,-0.0170449819416,-0.172974646091,0.984778761864,0.143774852157,-0.562331199646,-0.814317107201,0.376518189907,0.464348316193,0.385895639658,-9.01797866821,-15.189956665,35.6855278015,-5.62582206726,-34.4651031494,4.9563126564,8.47845172882,-46.1357879639,-11.5350646973,-15.0814685822,6.17869567871,12.9561042786,-30.8479633331,-6.0069732666,-35.0967674255,-36.7144317627,-14.3342590332,-63.0140571594,-40.0458755493,-21.0080413818,-79.7050476074,-0.687977790833,8.95434570312,8.18126487732,-9.23676490784,-19.2293548584,-22.1839103699,-8.74675178528,-43.1904449463,-10.5562324524,-5.49897575378,-41.7758483887,8.76585388184,14.7909030914,9.84233093262,7.1826133728,10.5476036072,-15.6646881104,-21.2724990845,8.37917327881,-37.4740142822,-10.1239032745,8.55135059357,-35.7772369385,9.30672168732,29.9595298767,5.98025512695,8.94099521637,34.4475250244,-4.67761230469,-30.6691246033,38.7724456787,-16.2444610596,-51.5641326904,40.5289382935,-26.6376647949,-63.8843650818,8
-13.3214159012,213.453903198,-12.4011726379,0.0899543389678,-0.994561374187,0.0524962246418,0.386716932058,-0.514828145504,-0.76511567831,-0.185096204281,-0.352122068405,-0.917469024658,0.145182982087,-0.209312096238,0.967011034489,-0.0178027115762,-0.172501593828,0.984848320484,0.143339172006,-0.563252389431,-0.813757121563,0.377285033464,0.465407550335,0.386622816324,-9.05145931244,-15.1150360107,35.7046318054,-5.66790676117,-34.4403533936,5.00606489182,8.42959403992,-46.1541290283,-11.4609832764,-15.0802907944,6.21760559082,12.9388427734,-30.8457221985,-6.01187133789,-35.1040496826,-36.7078056335,-14.4140930176,-62.9945030212,-40.0360794067,-21.1495819092,-79.6631011963,-0.681548118591,8.96897888184,8.1657743454,-9.25007915497,-19.256149292,-22.1652412415,-8.79492473602,-43.2093048096,-10.5088996887,-5.5552110672,-41.7796783447,8.81125450134,14.7987689972,9.83784484863,7.17257881165,10.5394973755,-15.7122497559,-21.2481498718,8.34004116058,-37.5148010254,-10.0731964111,8.50310230255,-35.8084716797,9.35632133484,29.9622459412,5.96165466309,8.94431304932,34.4553375244,-4.75038146973,-30.6545257568,38.7745170593,-16.3341674805,-51.5407981873,40.5215263367,-26.742767334,-63.8489341736,8
-13.2674798965,213.106765747,-12.5099725723,0.0896700620651,-0.994511902332,0.0539016798139,0.387157946825,-0.515815079212,-0.764227449894,-0.184378951788,-0.357797443867,-0.915415406227,0.144822061062,-0.209064885974,0.967118620872,-0.018202137202,-0.172555997968,0.984831511974,0.143119439483,-0.563736438751,-0.813460528851,0.378168582916,0.466459274292,0.387390166521,-9.05378246307,-15.0584869385,35.7199707031,-5.65334415436,-34.4204559326,5.04663562775,8.45370483398,-46.1566619873,-11.3960752487,-15.0813112259,6.23979187012,12.9269762039,-30.8474197388,-6.02995300293,-35.1063041687,-36.7067337036,-14.4947052002,-62.9732589722,-40.0785598755,-21.0379180908,-79.7139053345,-0.680806159973,8.98054504395,8.15311908722,-9.25284099579,-19.2840423584,-22.1536827087,-8.81012821198,-43.2339477539,-10.4799127579,-5.57521343231,-41.7959899902,8.83866405487,14.7999582291,9.84376525879,7.16198158264,10.5397233963,-15.7442321777,-21.2356262207,8.33021068573,-37.5476531982,-10.0454759598,8.48680496216,-35.842376709,9.38412475586,29.9619941711,5.96591186523,8.94232177734,34.4591331482,-4.78211975098,-30.6508216858,38.7761230469,-16.3697662354,-51.5347442627,40.5181808472,-26.7881317139,-63.8347244263,8
-13.2269535065,212.864028931,-12.6590690613,0.0892105326056,-0.99453318119,0.0542694814503,0.387569129467,-0.516079604626,-0.763840317726,-0.183720543981,-0.361764431,-0.913987576962,0.144104003906,-0.209473460913,0.96713745594,-0.0189708657563,-0.173398703337,0.984668970108,0.143035367131,-0.563562393188,-0.813595950603,0.378349840641,0.466802030802,0.387709707022,-9.07810211182,-15.0384368896,35.7161216736,-5.66214179993,-34.404586792,5.04756164551,8.4536485672,-46.149307251,-11.3813972473,-15.0861949921,6.25038146973,12.9161586761,-30.8411464691,-6.00485229492,-35.1258201599,-36.6965255737,-14.4932098389,-62.9816474915,-40.056312561,-21.1089630127,-79.696182251,-0.681716918945,8.98341369629,8.14987182617,-9.24950218201,-19.2867889404,-22.1613769531,-8.82605361938,-43.2411346436,-10.4898147583,-5.60254478455,-41.8089447021,8.82981777191,14.7999954224,9.83967590332,7.16753101349,10.5454330444,-15.7551422119,-21.2323417664,8.31858730316,-37.5679779053,-10.0469970703,8.46220397949,-35.8795623779,9.38418292999,29.9593162537,5.95585632324,8.95798397064,34.4718132019,-4.79148864746,-30.637172699,38.7900848389,-16.3681640625,-51.5264015198,40.5289764404,-26.7859344482,-63.8268241882,8
-13.1713647842,212.687866211,-12.764090538,0.0891564190388,-0.994566202164,0.0537514202297,0.387706011534,-0.515519678593,-0.764148890972,-0.183398574591,-0.364431411028,-0.912992179394,0.14411085844,-0.210199937224,0.96697884798,-0.0190054383129,-0.174547001719,0.984465420246,0.142580926418,-0.563066124916,-0.814019203186,0.378323853016,0.466851145029,0.387866079807,-9.07524013519,-15.0496520996,35.7043418884,-5.65638256073,-34.3905487061,5.02087306976,8.46309280396,-46.1238098145,-11.4124345779,-15.085316658,6.24453735352,12.920003891,-30.8496017456,-5.9679107666,-35.1305541992,-36.7092170715,-14.4582366943,-62.9808349609,-40.0631141663,-21.1227722168,-79.6771621704,-0.680876731873,8.97923278809,8.154545784,-9.25171947479,-19.2747497559,-22.1723709106,-8.82963466644,-43.2378540039,-10.515173912,-5.60552120209,-41.8185119629,8.80445861816,14.8008432388,9.83511352539,7.17201805115,10.5436878204,-15.7446899414,-21.24243927,8.31527519226,-37.5709533691,-10.0712251663,8.45847892761,-35.9053955078,9.361992836,29.960018158,5.94952392578,8.95984554291,34.4664421082,-4.76898193359,-30.646068573,38.7759780884,-16.3257293701,-51.5475692749,40.5070762634,-26.7372131348,-63.8541259766,8
-13.1271381378,212.542724609,-12.8833608627,0.087758846581,-0.994666099548,0.0542012453079,0.387270480394,-0.5161870718,-0.763919174671,-0.183600515127,-0.367435246706,-0.911746799946,0.143840387464,-0.210292086005,0.966999053955,-0.0192623175681,-0.174748033285,0.984424769878,0.141571730375,-0.563563287258,-0.813851237297,0.378246217966,0.466941058636,0.387990564108,-9.09161376953,-15.0128631592,35.7067871094,-5.69404792786,-34.3614959717,5.02724885941,8.41570186615,-46.117401123,-11.3977403641,-15.0757389069,6.27169799805,12.9180316925,-30.8653774261,-5.92674255371,-35.1283607483,-36.7399978638,-14.4382324219,-62.9653167725,-40.0975875854,-21.1576843262,-79.6388702393,-0.667746543884,8.98390197754,8.15047550201,-9.28069114685,-19.2717437744,-22.1662368774,-8.89258003235,-43.2341308594,-10.5021810532,-5.66568565369,-41.8160095215,8.81652069092,14.8151063919,9.81753540039,7.1666469574,10.5202589035,-15.7690887451,-21.2390518188,8.26093864441,-37.5952758789,-10.0624094009,8.40619373322,-35.9351196289,9.37155723572,29.9689006805,5.91142272949,8.95535945892,34.4583969116,-4.82092285156,-30.6509056091,38.7494888306,-16.3820648193,-51.5530700684,40.4611816406,-26.8030548096,-63.8536911011,8
