-11.4517669678,143.337478638,-30.7650051117,-27.6410331726,139.459335327,-82.2986984253,-12.5354356766,133.555786133,-81.8315353394,0.131100863218,157.362472534,-26.1591300964,16.2766819,165.378433228,-28.0493221283,3.74369549751,196.242355347,-48.2911109924,-0.231796018368,-0.954578156983,-0.187219518429,0.378412660538,-0.717761522678,0.584484606219,-0.0561665953013,-0.583710610582,0.810016812583,-0.21233901271,-0.976800568962,0.0277991394966,-0.363325912284,-0.923643421978,0.121971761073
-10.1050205231,143.250228882,-30.0618801117,-26.2384681702,139.559524536,-81.791267395,-11.1212625504,133.599380493,-81.2887954712,1.35729134083,157.107727051,-25.5945892334,17.4674701691,165.217681885,-27.2917842865,4.8823800087,196.234786987,-47.3761634827,0.884998445099,-0.0573351417222,0.462050250185,0.938236119371,0.0670208756648,0.339442464245,0.93321838713,0.0287680892112,0.358156165612,0.892596813587,-0.185440203978,0.410953597288,0.838316985182,-0.113169221214,0.533307940804
-8.98866176605,142.896942139,-29.6708507538,-25.0057830811,139.653411865,-81.6631317139,-9.85646820068,133.60836792,-81.1909713745,2.3377327919,156.599838257,-25.2239170074,18.4131851196,164.821670532,-26.6886806488,5.79720449448,196.039260864,-46.5136528015,0.904305638687,-0.286179681852,0.316753060812,0.991798819957,0.0755402519543,0.103095931381,0.996997294689,0.00708450363182,0.0771116346072,0.84177002818,-0.436054150836,0.318245184089,0.795045335338,-0.332919531821,0.507018244335
-8.3002243042,142.186721802,-29.7252311707,-24.0321521759,139.7840271,-82.0642242432,-8.83829307556,133.583175659,-81.7030639648,2.87739348412,155.721969604,-25.103263855,18.950422287,164.007278442,-26.2546520233,6.4838013649,195.534393311,-45.7090873718,0.694960289469,-0.716949553559,-0.0548956620516,0.917584037809,0.123096394664,-0.378003718473,0.893151862177,-0.0220988649587,-0.449211966956,0.520145710929,-0.84612353811,0.11629014429,0.503115950693,-0.762668101563,0.406462430018
-7.50571250916,141.449905396,-30.046377182,-22.9621143341,140.038330078,-82.7269287109,-7.68981552124,133.715209961,-82.5651626587,3.49966025352,154.916610718,-25.1522521973,19.5530147552,163.25831604,-26.0891628265,7.05090522766,195.110610962,-45.0278511047,0.703002588569,-0.651952361343,-0.284157489791,0.83331928687,0.198044936756,-0.516098022817,0.796393313605,0.0915570658658,-0.597808492525,0.610705990675,-0.790396532391,-0.0480782127177,0.617775859622,-0.767833845097,0.169658992075
-6.4759850502,140.696014404,-30.6734333038,-21.9122447968,140.469161987,-83.5405273438,-6.50777673721,134.131072998,-83.7388458252,4.31926393509,154.09777832,-25.562877655,20.284866333,162.615005493,-26.3029766083,7.38951206207,194.835449219,-44.4355621338,0.724175069575,-0.530187921342,-0.440988930325,0.751868658249,0.308542154964,-0.582662217201,0.688479205764,0.242219677869,-0.683612471276,0.666796378345,-0.66616889282,-0.334068250609,0.733624865635,-0.644869298441,-0.214331855892
-5.47293949127,140.037536621,-31.1961975098,-21.0491218567,140.876174927,-84.0716552734,-5.50283241272,134.584976196,-84.6479187012,5.06430482864,153.370635986,-25.9504814148,20.9059810638,162.130630493,-26.4880580902,7.48446702957,194.642242432,-43.8171463013,0.766381558461,-0.503112969506,-0.399420388519,0.790314955979,0.372679717334,-0.486325095634,0.703196040992,0.317612552475,-0.636111306646,0.670675161642,-0.654563134186,-0.34891536355,0.767652475236,-0.598652147877,-0.228747203493
-4.53925037384,139.517990112,-31.6595077515,-20.5392837524,141.268798828,-84.329826355,-4.86241054535,135.088806152,-85.2452697754,5.69896602631,152.790802002,-26.3595581055,21.3840255737,161.850296021,-26.7228145599,7.30613708496,194.557846069,-43.2530822754,0.801705306897,-0.446104796018,-0.397817938086,0.735320768312,0.566267029485,-0.37235066672,0.633859546436,0.498667274959,-0.591230094191,0.666645466363,-0.609055190944,-0.429692444153,0.794290525273,-0.46578720377,-0.390057485848
-3.0862891674,139.354751587,-31.5009002686,-19.7281398773,141.268798828,-83.9040756226,-3.91417193413,135.379165649,-84.8634109497,6.65531730652,152.728759766,-26.2454319,22.0873374939,162.241455078,-26.5634593964,7.01073455811,194.788574219,-42.6009979248,0.98795202817,-0.110995277452,0.107846364879,0.885442735888,0.0,0.464748492695,0.892311672103,0.273234147266,0.359336862284,0.990900976653,-0.0642836098443,0.118249194387,0.8572850272,0.476793857368,0.194242116225
-1.64817667007,139.531265259,-30.9489746094,-18.7979202271,141.110397339,-83.0952377319,-2.88091754913,135.545623779,-83.8966064453,7.56234264374,153.075134277,-25.7742958069,22.6906299591,163.103164673,-26.0718364716,6.56283044815,195.264358521,-41.9132766724,0.927535318185,0.113845519812,0.355973919184,0.748470887459,-0.12745258951,0.650805015387,0.725196356898,0.116829728594,0.678558073018,0.840472802564,0.320959453562,0.43656671577,0.519578306102,0.742136919319,0.423404271131
-0.619050145149,139.714782715,-30.6027679443,-18.4570598602,141.059326172,-82.3719558716,-2.48946380615,135.771286011,-83.020111084,8.13372707367,153.417770386,-25.4391155243,22.9747409821,163.901870728,-25.7809238434,5.85310983658,195.704498291,-41.3184013367,0.934550954521,0.166652408206,0.314390661826,0.425434232958,-0.0637428838038,0.902741689628,0.396969529321,0.228841929369,0.888845635729,0.766130862479,0.459417659097,0.449420644905,0.316996485043,0.891155187469,0.324585366764
-0.736956059933,139.708465576,-30.2611293793,-19.1266078949,140.962203979,-81.6508636475,-3.17340230942,135.777374268,-82.1284866333,7.75356960297,153.516403198,-25.0151977539,22.4367599487,164.241485596,-25.4228897095,4.7632932663,195.850021362,-40.7168273926,-0.326186932406,-0.0174763758777,0.945143725268,-0.677140276034,-0.0982234951847,0.729268943235,-0.608624223174,0.00541782714318,0.793440106193,-0.65783948593,0.170678110181,0.733564035007,-0.736925547113,0.465203895726,0.490434576079
-2.41314053535,139.648132324,-30.4576282501,-21.0268115997,141.413726807,-81.5096817017,-5.20109796524,136.033920288,-81.7181625366,6.10698652267,153.383422852,-24.9837322235,20.8512916565,164.041259766,-25.3368854523,3.33967256546,195.878265381,-40.3027305603,-0.992564540065,-0.0357267648538,-0.116358205892,-0.970378794311,0.230579582335,0.0720975156485,-0.972683011723,0.123064797795,0.19683194418,-0.996573898322,-0.0804846983289,0.0190441203146,-0.990686132766,-0.125111901797,0.0537401002506
-4.3619222641,139.402877808,-30.7461452484,-23.2205524445,141.66519165,-81.4024276733,-7.52045822144,136.101852417,-81.3875274658,4.23451185226,153.045791626,-25.075138092,19.0515785217,163.621154785,-25.3664913177,1.7421028614,195.701629639,-39.9969291687,-0.981639790931,-0.123539536958,-0.145331702214,-0.992324299574,0.113748474685,0.0485156570729,-0.989575491267,0.0289838414087,0.141068366479,-0.982995915981,-0.177246785285,-0.0479854797941,-0.973695689466,-0.227288672124,-0.0160176102749
-6.14608430862,139.10345459,-30.9362602234,-25.3719215393,141.610137939,-81.1322021484,-9.77175807953,135.947998047,-80.9189910889,2.50538372993,152.696258545,-25.1647815704,17.3473987579,163.258926392,-25.4431095123,0.0719669386744,195.46105957,-39.789478302,-0.980807552984,-0.164601951057,-0.104511921416,-0.991883986468,-0.0253823922661,0.124586883547,-0.976838495447,-0.0667573761367,0.2032978272,-0.978911380167,-0.197881178596,-0.0507498663771,-0.977203854937,-0.207707537708,-0.0439340946845
-7.69653558731,138.74609375,-31.0702457428,-27.366607666,141.222137451,-80.7512512207,-11.8239679337,135.568908691,-80.4040756226,0.9796833992,152.345962524,-25.2713737488,15.8000268936,162.968856812,-25.5907878876,-1.6054173708,195.15826416,-39.7387199402,-0.971014400262,-0.223807433583,-0.0839122586832,-0.964794718227,-0.18766903562,0.184259286742,-0.954731867399,-0.176360467001,0.239549675543,-0.972389250814,-0.223257528417,-0.067935417169,-0.978583430843,-0.183444775882,-0.0933942347281
-9.0191411972,138.530609131,-31.1519908905,-29.2027435303,140.732879639,-80.3236465454,-13.688706398,135.152450562,-79.8766784668,-0.32693913579,152.203323364,-25.3870391846,14.4414653778,162.934112549,-25.8398685455,-3.2270731926,194.984161377,-39.8907470703,-0.985155058428,-0.160505717632,-0.0608886316232,-0.942710297131,-0.251195124922,0.219541123479,-0.940775615554,-0.210106489989,0.266076124528,-0.990267203001,-0.108103818513,-0.0876608868513,-0.983294086098,-0.0251470600607,-0.180278577806
-10.4427881241,138.507797241,-31.0647773743,-31.0205726624,140.311431885,-79.8377838135,-15.5367851257,134.774673462,-79.2775192261,-1.67389118671,152.2603302,-25.4137172699,13.0624666214,163.068130493,-26.0205173492,-4.78950595856,194.955749512,-40.1224632263,-0.998001198845,-0.0159915304752,0.0611381882087,-0.942730691242,-0.218563849237,0.251969616418,-0.933765900662,-0.190876810806,0.302733027366,-0.998910029301,0.0422767082597,-0.019784673395,-0.986956745802,0.0959173556946,-0.129291309811
-11.8593196869,138.601196289,-30.8953227997,-32.7072715759,139.889480591,-79.3823394775,-17.2298641205,134.418243408,-78.7663955688,-3.00430202484,152.44770813,-25.4076519012,11.702050209,163.314071655,-26.1872272491,-6.31295490265,195.011428833,-40.4500274658,-0.990799594874,0.0653283987472,0.118525790923,-0.938442546598,-0.2347645117,0.253399310933,-0.93845758853,-0.197565789737,0.283310983296,-0.990216813334,0.139464270064,0.00451441753667,-0.976970853751,0.176620441312,-0.119721220471
-13.2918987274,138.682495117,-30.7650241852,-34.4456634521,139.416625977,-78.9788894653,-18.9684791565,134.006393433,-78.3541183472,-4.30934906006,152.632629395,-25.4802074432,10.3721570969,163.541564941,-26.4840106964,-7.81441688538,195.03477478,-40.9241294861,-0.994302481507,0.0564266433205,0.0904356632835,-0.941617096078,-0.256126363011,0.218532676149,-0.948157200092,-0.224603210959,0.224836210474,-0.988613005639,0.140083508347,-0.0549630400354,-0.962667750836,0.164675226968,-0.214832192939
-14.5483083725,138.74041748,-30.6685276031,-35.9649772644,138.865661621,-78.6818389893,-20.4685630798,133.541870117,-78.094329834,-5.43759727478,152.842758179,-25.576461792,9.20488357544,163.802825928,-26.8579673767,-9.21147155762,195.029022217,-41.5196342468,-0.996011926506,0.045917639096,0.0764971416341,-0.924605222046,-0.335299077859,0.180775307362,-0.942438601084,-0.29184014091,0.163214016985,-0.979655654001,0.182454400374,-0.0835774572913,-0.931399315426,0.208467252403,-0.298390214149
-15.7730388641,138.733062744,-30.7584915161,-37.2910346985,138.312179565,-78.6465148926,-21.7748203278,133.066268921,-78.1186523438,-6.51472330093,152.987335205,-25.8179187775,8.1084356308,163.963684082,-27.3467483521,-10.4521436691,194.950363159,-42.2671127319,-0.997295084862,-0.00598894404979,-0.073257397302,-0.922561298483,-0.385067125176,0.0245755905159,-0.939511267867,-0.342070969278,-0.0174936996705,-0.967520088252,0.129865191179,-0.216886862096,-0.905265312099,0.132810050824,-0.403554463624
-16.9481697083,138.731658936,-31.2300109863,-38.4983863831,137.954772949,-79.0052108765,-22.9753303528,132.761657715,-78.5128707886,-7.54675340652,153.115310669,-26.3532447815,7.07864427567,164.074584961,-28.0791549683,-11.5491628647,194.901901245,-43.1811027527,-0.928076035206,-0.00110867748932,-0.372389102567,-0.922179929121,-0.272988568465,-0.273973392528,-0.923627622209,-0.23435649689,-0.303296963152,-0.882354935801,0.10941520174,-0.457687754803,-0.811793847902,0.087424166822,-0.577362766
-18.0020313263,138.933837891,-31.5836868286,-39.5043373108,137.573257446,-79.196685791,-23.9785995483,132.465927124,-78.702041626,-8.44593048096,153.480453491,-26.796628952,6.19318819046,164.389755249,-28.7562561035,-12.4591331482,195.004882812,-44.1890716553,-0.932735138105,0.1789413452,-0.313025809035,-0.920548401701,-0.349125863661,-0.175219209701,-0.943883449791,-0.278225636259,-0.177973392782,-0.842733955255,0.342222086829,-0.415552071282,-0.764395565683,0.272079863331,-0.584527131221
-19.3547267914,139.212463379,-32.0082015991,-40.8330917358,137.353240967,-79.3920135498,-25.356552124,132.240097046,-78.8077697754,-9.56333732605,153.859436035,-27.2970676422,5.17234134674,164.58757019,-29.500038147,-13.2707681656,195.124221802,-45.2756919861,-0.936209992347,0.192838649189,-0.29380964179,-0.976352900833,-0.161665484557,-0.143524507096,-0.984018171587,-0.161268903217,-0.0755021777292,-0.871840147576,0.295695519043,-0.390459878978,-0.798494654043,0.154728570867,-0.581777755524
