94.2846374512,310.817810059,-120.106895447,-0.856582760811,0.472176522017,0.208123296499,-0.283947169781,0.431201994419,-0.856410443783,-0.885844349861,0.451631903648,-0.106340870261,-0.829713523388,0.514789402485,-0.215794801712,-0.841219842434,0.46644064784,-0.273463457823,-0.828598022461,0.410416454077,-0.380767256021,0.104438059032,0.031109791249,0.015663260594,15.7782440186,39.0029907227,26.9424362183,8.1057434082,57.5721130371,-5.57714080811,-1.13999938965,67.0523986816,-27.2805252075,16.4449920654,13.3354187012,3.46020507812,-8.08065795898,21.0877685547,-42.0224075317,-30.0424880981,30.9055175781,-56.8449020386,-45.6827926636,39.287109375,-55.1203384399,10.9611282349,-1.37454223633,5.88735198975,-15.978302002,1.79846191406,-39.6377639771,-39.9746704102,12.7489318848,-58.4697341919,-56.7785110474,24.3530273438,-59.0726699829,4.71792602539,-14.5634460449,12.471862793,-22.3368453979,-18.0532836914,-27.4222793579,-45.9276199341,-10.8678283691,-45.6043930054,-62.5436019897,0.229553222656,-47.645866394,-4.52618408203,-23.9284362793,21.9719543457,-28.5208587646,-33.5527954102,-11.36353302,-46.5267410278,-31.3514099121,-26.068107605,-59.2794075012,-22.4587402344,-29.4623031616
94.219039917,308.9269104,-119.276107788,-0.857011735439,0.471221268177,0.208521977067,-0.276333063841,0.429981797934,-0.859508991241,-0.886846423149,0.449301987886,-0.107847996056,-0.831745743752,0.511473119259,-0.215857043862,-0.843301475048,0.461412400007,-0.275574296713,-0.831063628197,0.400953024626,-0.385447651148,0.105827368796,0.0312130972743,0.0152193335816,16.0584716797,39.231842041,26.7089385986,8.70311737061,57.754486084,-5.90849304199,-0.385383605957,67.1842651367,-27.6930999756,16.4253387451,13.3879089355,3.34918212891,-8.2113494873,20.8702697754,-42.1353149414,-30.1934127808,30.5667419434,-56.9999542236,-45.8433418274,38.9225158691,-55.2882232666,10.9817962646,-1.32290649414,5.86060333252,-16.0826187134,1.53631591797,-39.6245727539,-40.1443443298,12.2968444824,-58.4641265869,-56.968132019,23.8558654785,-59.0435638428,4.78797912598,-14.4951477051,12.5246047974,-22.3453826904,-18.2948913574,-27.3067474365,-45.9763145447,-11.3348083496,-45.5168609619,-62.6240386963,-0.306488037109,-47.5846099854,-4.40655517578,-23.8367614746,22.0955505371,-28.4317169189,-33.7659912109,-11.1553344727,-46.4423141479,-31.8212585449,-25.8941802979,-59.2402038574,-23.0363464355,-29.3583679199
94.2637634277,308.435058594,-118.993629456,-0.857494831085,0.470524817705,0.208108082414,-0.275061100721,0.427255064249,-0.861274898052,-0.887742757797,0.447641134262,-0.107378989458,-0.833165109158,0.509172856808,-0.215821430087,-0.844696342945,0.458175718784,-0.276700377464,-0.832565963268,0.395801901817,-0.387523889542,0.106145709753,0.0311863459647,0.0146648362279,16.1258544922,39.3956298828,26.5224380493,8.82554626465,57.8181152344,-6.16341400146,-0.245567321777,67.1658935547,-27.9871139526,16.4069824219,13.4309082031,3.2658996582,-8.31376647949,20.6917724609,-42.2106246948,-30.3293113708,30.3001098633,-57.0732650757,-45.9848175049,38.6373291016,-55.347038269,10.9943847656,-1.279296875,5.84665679932,-16.1526489258,1.33486938477,-39.6067886353,-40.2662467957,11.9650878906,-58.4439620972,-57.1067314148,23.4932556152,-59.0151596069,4.83599853516,-14.4354553223,12.5750045776,-22.3482437134,-18.4696044922,-27.205329895,-46.0127258301,-11.6571655273,-45.4235610962,-62.6824073792,-0.673217773438,-47.5096359253,-4.32493591309,-23.7545776367,22.1999588013,-28.3710784912,-33.8984680176,-10.981010437,-46.3926925659,-32.1005859375,-25.7255783081,-59.2166900635,-23.3746337891,-29.225730896
94.3354263306,308.196624756,-118.747436523,-0.857759058475,0.47015017271,0.207865968347,-0.273132532835,0.426049798727,-0.862484872341,-0.888107359409,0.446563571692,-0.108840420842,-0.833896100521,0.507435142994,-0.217087268829,-0.845384657383,0.455718040466,-0.278650075197,-0.833348751068,0.391764104366,-0.389936894178,0.106444589794,0.0311863459647,0.0144271627069,16.1874771118,39.4774169922,26.4286804199,8.96640777588,57.854888916,-6.2996673584,-0.0623168945312,67.1684875488,-28.1542663574,16.3972854614,13.4523010254,3.2262878418,-8.35530853271,20.6006774902,-42.2548065186,-30.3790130615,30.1588439941,-57.142791748,-46.0426597595,38.4851989746,-55.4421386719,11.0002212524,-1.25772094727,5.84037017822,-16.1828842163,1.2262878418,-39.6026000977,-40.3198356628,11.7746276855,-58.4593811035,-57.1752166748,23.278717041,-59.0582275391,4.85924530029,-14.4061889648,12.5995635986,-22.3420028687,-18.564239502,-27.162399292,-46.0168151855,-11.8440246582,-45.4077453613,-62.7047691345,-0.897216796875,-47.5368041992,-4.28546142578,-23.7146911621,22.2501983643,-28.33253479,-33.9772033691,-10.9021911621,-46.3522872925,-32.2780151367,-25.666595459,-59.1979522705,-23.6036071777,-29.2127380371
94.4090423584,308.164825439,-118.504112244,-0.857511401176,0.470590949059,0.207890361547,-0.27057108283,0.427017599344,-0.862813591957,-0.887627780437,0.446749985218,-0.111943647265,-0.83362621069,0.506682991982,-0.219862803817,-0.845198094845,0.454245060682,-0.281605422497,-0.833366394043,0.38907340169,-0.392584174871,0.106778435409,0.0312531776726,0.0144560551271,16.2635574341,39.4948425293,26.4154434204,9.13639831543,57.8990783691,-6.31912994385,0.169738769531,67.2409362793,-28.1871414185,16.4038391113,13.4460144043,3.21907806396,-8.33033752441,20.591003418,-42.2814407349,-30.325378418,30.1518554688,-57.2238845825,-45.9914894104,38.485748291,-55.579750061,11.000793457,-1.26083374023,5.83863067627,-16.1747436523,1.2021484375,-39.6176376343,-40.2943077087,11.7227172852,-58.5259780884,-57.1542930603,23.2190246582,-59.1877212524,4.8553314209,-14.4045715332,12.6029586792,-22.3375701904,-18.5860900879,-27.170173645,-45.9946060181,-11.9060974121,-45.4674453735,-62.6912155151,-0.982635498047,-47.6647720337,-4.29161071777,-23.7061157227,22.2581710815,-28.333694458,-33.9988708496,-10.8968582153,-46.3406257629,-32.3526306152,-25.6921157837,-59.1985855103,-23.7154846191,-29.2897262573
94.4946746826,308.280090332,-118.520141602,-0.857110917568,0.471524298191,0.207426458597,-0.267615795135,0.428447246552,-0.863026499748,-0.886774301529,0.447568267584,-0.115386120975,-0.83277451992,0.506750941277,-0.22291277349,-0.844423055649,0.453664600849,-0.284847557545,-0.832764089108,0.38737949729,-0.395526349545,0.107029810548,0.0313160605729,0.0147054260597,16.3177032471,39.4756469727,26.4373168945,9.28950500488,57.9170532227,-6.29933166504,0.402770996094,67.3071289062,-28.1812438965,16.4171142578,13.4262390137,3.23401641846,-8.26344299316,20.6133728027,-42.293762207,-30.2203369141,30.2024536133,-57.2927093506,-45.8876113892,38.5540771484,-55.7191162109,10.995300293,-1.27508544922,5.84585571289,-16.138671875,1.22314453125,-39.6367492676,-40.2242279053,11.7562255859,-58.6002502441,-57.0828399658,23.2578735352,-59.3395996094,4.83001708984,-14.4135131836,12.6024169922,-22.3300247192,-18.5655822754,-27.2006225586,-45.9557723999,-11.8861694336,-45.5567779541,-62.654460907,-0.973541259766,-47.8367004395,-4.33431243896,-23.7070922852,22.2488021851,-28.3566513062,-33.9829406738,-10.9307861328,-46.3437576294,-32.3557434082,-25.7647705078,-59.207736969,-23.7467651367,-29.4244842529
94.597869873,308.564483643,-118.427742004,-0.857028782368,0.471502393484,0.207815229893,-0.265737205744,0.430560201406,-0.862555325031,-0.886353671551,0.447735726833,-0.117940239608,-0.832407653332,0.506524384022,-0.224790021777,-0.844169139862,0.452994257212,-0.286661148071,-0.832735776901,0.385873496532,-0.397055119276,0.107198186219,0.031335093081,0.0147983599454,16.330581665,39.4456176758,26.4851760864,9.34451293945,57.9453735352,-6.23035430908,0.520599365234,67.4066467285,-28.1109542847,16.4198913574,13.4186096191,3.25169372559,-8.24060821533,20.6686096191,-42.2797775269,-30.1786727905,30.2838134766,-57.3106765747,-45.8550949097,38.6386413574,-55.796257019,10.9940414429,-1.28430175781,5.84621429443,-16.1288146973,1.27737426758,-39.6390914917,-40.2029800415,11.8348693848,-58.6250534058,-57.0707015991,23.3304748535,-59.4225387573,4.82443237305,-14.4288024902,12.587059021,-22.3278656006,-18.527923584,-27.2269210815,-45.9455184937,-11.8351745605,-45.6082687378,-62.656867981,-0.94140625,-47.9460983276,-4.34373474121,-23.7309265137,22.2215499878,-28.3635940552,-33.9700012207,-10.9720993042,-46.3494148254,-32.3468322754,-25.8217697144,-59.2288208008,-23.7690734863,-29.5230941772
94.6730880737,309.059020996,-118.363220215,-0.85657542944,0.471698701382,0.209234058857,-0.263174444437,0.434234201908,-0.861498594284,-0.885590910912,0.448412686586,-0.121056929231,-0.831717252731,0.50684183836,-0.226622521877,-0.843692600727,0.453159749508,-0.287800252438,-0.832618057728,0.385104864836,-0.398046970367,0.107454694808,0.0313636176288,0.0150420572609,16.3912124634,39.3613586426,26.5866851807,9.47254180908,57.9742736816,-6.08199310303,0.726982116699,67.5478515625,-27.9489746094,16.4323196411,13.3952026367,3.28507232666,-8.21265411377,20.7910766602,-42.2371520996,-30.1237869263,30.4628295898,-57.3012084961,-45.8072738647,38.8270263672,-55.8569641113,10.993888855,-1.30981445312,5.84083557129,-16.1262130737,1.40060424805,-39.6390686035,-40.1825180054,12.0195922852,-58.6410217285,-57.0546722412,23.5163574219,-59.4955291748,4.81377410889,-14.4669799805,12.5472412109,-22.3463821411,-18.4317626953,-27.2750244141,-45.9571685791,-11.682434082,-45.6671295166,-62.676361084,-0.796264648438,-48.0488128662,-4.36100006104,-23.7869262695,22.1581726074,-28.3966751099,-33.921875,-11.0567932129,-46.3860549927,-32.2719116211,-25.9158325195,-59.2794036865,-23.7182006836,-29.6492919922
94.7187194824,309.9269104,-118.367492676,-0.857955813408,0.46828559041,0.21123547852,-0.261313647032,0.438276350498,-0.86001688242,-0.886716663837,0.445872932673,-0.122192189097,-0.833164155483,0.504769086838,-0.225932881236,-0.845071434975,0.451187431812,-0.28685221076,-0.834122776985,0.382628530264,-0.39728397131,0.107578009367,0.0312893986702,0.0150023782626,16.308807373,39.2992248535,26.7410812378,9.41320037842,58.0437927246,-5.86102294922,0.741653442383,67.7395324707,-27.7093200684,16.3927001953,13.4304504395,3.3387298584,-8.27831268311,20.9421386719,-42.1499633789,-30.2171859741,30.6085510254,-57.2043762207,-45.9392547607,38.9195251465,-55.798614502,10.9982681274,-1.3010559082,5.8345489502,-16.145614624,1.52746582031,-39.6186828613,-40.2458381653,12.1583251953,-58.5804138184,-57.1648750305,23.5992431641,-59.4419555664,4.85792541504,-14.5039978027,12.4873809814,-22.3083190918,-18.3705444336,-27.3346099854,-45.9552345276,-11.6083679199,-45.6950378418,-62.7213821411,-0.779632568359,-48.0775756836,-4.28821563721,-23.8905639648,22.0606994629,-28.3110961914,-33.9574890137,-11.1805267334,-46.3239517212,-32.3111877441,-26.0258178711,-59.2610321045,-23.8128051758,-29.7595672607
94.7936019897,311.333984375,-118.50315094,-0.858017206192,0.467176824808,0.213429778814,-0.257292330265,0.447841823101,-0.85629338026,-0.885500729084,0.446726858616,-0.127763673663,-0.831828653812,0.506304562092,-0.227413222194,-0.843787431717,0.453722089529,-0.286634087563,-0.833141565323,0.386130183935,-0.395952820778,0.10779761523,0.0312665291131,0.0157807916403,16.2449111938,39.0259399414,27.1377487183,9.43314361572,58.0861206055,-5.30481719971,0.900611877441,68.0635986328,-27.0896377563,16.3974227905,13.3831787109,3.50131225586,-8.12926483154,21.3149108887,-42.0073318481,-29.9906768799,31.1080322266,-57.1375045776,-45.7345733643,39.4171142578,-55.857749939,10.9827651978,-1.365234375,5.84907531738,-16.0448684692,1.90853881836,-39.6436386108,-40.0821380615,12.7220153809,-58.6190109253,-57.0114059448,24.1657409668,-59.5445175171,4.81354522705,-14.6224365234,12.365852356,-22.2737197876,-18.0708007812,-27.540397644,-45.8819046021,-11.1018676758,-45.9033432007,-62.6535491943,-0.261840820312,-48.3100814819,-4.36492156982,-24.0872192383,21.830619812,-28.3435592651,-33.8037719727,-11.537071228,-46.348865509,-31.990020752,-26.3892745972,-59.2905883789,-23.4758300781,-30.1145553589
